Timestamp,Latitude,Longitude,Timestamp,Date,Time,Hour,Weekday,StayPoint,StayptId,StayMeanLat,StayMeanLon,State,StateId,StateMeanLat,StateMeanLon
21:00.0,39.9812877,116.329277,21:00.0,11/9/2008,20:21:00,20,6Sunday,1,116,39.98113843,116.3292061,-2,-1,-1,-1
22:00.0,39.98104277,116.3293,22:00.0,11/9/2008,20:22:00,20,6Sunday,1,116,39.98113843,116.3292061,-2,-1,-1,-1
23:00.0,39.9809203,116.3292978,23:00.0,11/9/2008,20:23:00,20,6Sunday,1,116,39.98113843,116.3292061,-2,-1,-1,-1
24:00.0,39.98093297,116.3292948,24:00.0,11/9/2008,20:24:00,20,6Sunday,1,116,39.98113843,116.3292061,-2,-1,-1,-1
25:00.0,39.98099987,116.3292841,25:00.0,11/9/2008,20:25:00,20,6Sunday,1,116,39.98113843,116.3292061,-2,-1,-1,-1
52:00.0,39.98077267,116.3292214,52:00.0,11/9/2008,20:52:00,20,6Sunday,1,116,39.98113843,116.3292061,-2,-1,-1,-1
53:00.0,39.9808662,116.3292284,53:00.0,11/9/2008,20:53:00,20,6Sunday,1,116,39.98113843,116.3292061,-2,-1,-1,-1
54:00.0,39.9809276,116.3292254,54:00.0,11/9/2008,20:54:00,20,6Sunday,1,116,39.98113843,116.3292061,-2,-1,-1,-1
55:00.0,39.98092367,116.3292446,55:00.0,11/9/2008,20:55:00,20,6Sunday,1,116,39.98113843,116.3292061,-2,-1,-1,-1
56:00.0,39.98104823,116.329292,56:00.0,11/9/2008,20:56:00,20,6Sunday,1,116,39.98113843,116.3292061,-2,-1,-1,-1
57:00.0,39.98104477,116.3292835,57:00.0,11/9/2008,20:57:00,20,6Sunday,1,116,39.98113843,116.3292061,-2,-1,-1,-1
58:00.0,39.9810286,116.3292632,58:00.0,11/9/2008,20:58:00,20,6Sunday,1,116,39.98113843,116.3292061,-2,-1,-1,-1
59:00.0,39.98104687,116.3292692,59:00.0,11/9/2008,20:59:00,20,6Sunday,1,116,39.98113843,116.3292061,-2,-1,-1,-1
59:30.0,39.98104687,116.3292692,59:30.0,11/9/2008,20:59:30,20,6Sunday,1,116,39.98113843,116.3292061,-2,-1,-1,-1
59:30.0,39.98103697,116.3292687,59:30.0,11/9/2008,20:59:30,20,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
00:00.0,39.98103697,116.3292687,00:00.0,11/9/2008,21:00:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
01:00.0,39.98103107,116.3292696,01:00.0,11/9/2008,21:01:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
02:00.0,39.98102753,116.329271,02:00.0,11/9/2008,21:02:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
03:00.0,39.9810276,116.3292751,03:00.0,11/9/2008,21:03:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
04:00.0,39.98099273,116.329278,04:00.0,11/9/2008,21:04:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
05:00.0,39.98090993,116.329296,05:00.0,11/9/2008,21:05:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
06:00.0,39.9809397,116.3292762,06:00.0,11/9/2008,21:06:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
07:00.0,39.98118627,116.3292542,07:00.0,11/9/2008,21:07:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
08:00.0,39.98145057,116.3292463,08:00.0,11/9/2008,21:08:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
09:00.0,39.9816981,116.3292226,09:00.0,11/9/2008,21:09:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
10:00.0,39.98180753,116.3292325,10:00.0,11/9/2008,21:10:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
11:00.0,39.9817935,116.3292172,11:00.0,11/9/2008,21:11:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
12:00.0,39.98173693,116.3291816,12:00.0,11/9/2008,21:12:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
13:00.0,39.9818135,116.3291893,13:00.0,11/9/2008,21:13:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
14:00.0,39.981858,116.3291826,14:00.0,11/9/2008,21:14:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
15:00.0,39.9818539,116.3291685,15:00.0,11/9/2008,21:15:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
16:00.0,39.9818387,116.3291693,16:00.0,11/9/2008,21:16:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
17:00.0,39.9818478,116.3292273,17:00.0,11/9/2008,21:17:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
18:00.0,39.981864,116.3292737,18:00.0,11/9/2008,21:18:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
19:00.0,39.98198133,116.3294467,19:00.0,11/9/2008,21:19:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
21:00.0,39.98153633,116.3295066,21:00.0,11/9/2008,21:21:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
22:00.0,39.98148453,116.3295189,22:00.0,11/9/2008,21:22:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
23:00.0,39.98178186,116.3295991,23:00.0,11/9/2008,21:23:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
25:00.0,39.98156617,116.329348,25:00.0,11/9/2008,21:25:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
26:00.0,39.98150174,116.3293201,26:00.0,11/9/2008,21:26:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
30:00.0,39.98106643,116.3292694,30:00.0,11/9/2008,21:30:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
31:00.0,39.98095207,116.3292885,31:00.0,11/9/2008,21:31:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
32:00.0,39.98092453,116.3292743,32:00.0,11/9/2008,21:32:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
33:00.0,39.9810146,116.3293344,33:00.0,11/9/2008,21:33:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
53:00.0,39.9810146,116.3293344,53:00.0,11/9/2008,21:53:00,21,6Sunday,1,117,39.98143186,116.3292899,-2,-1,-1,-1
53:00.0,39.98124893,116.3291834,53:00.0,11/9/2008,21:53:00,21,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
13:00.0,39.98124893,116.3291834,13:00.0,11/9/2008,22:13:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
14:00.0,39.9812302,116.3291412,14:00.0,11/9/2008,22:14:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
15:00.0,39.98117793,116.3291456,15:00.0,11/9/2008,22:15:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
16:00.0,39.9809977,116.3291629,16:00.0,11/9/2008,22:16:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
17:00.0,39.98109253,116.3292359,17:00.0,11/9/2008,22:17:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
18:00.0,39.98105123,116.329253,18:00.0,11/9/2008,22:18:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
19:00.0,39.9809018,116.3292621,19:00.0,11/9/2008,22:19:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
20:00.0,39.98089097,116.3292892,20:00.0,11/9/2008,22:20:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
21:00.0,39.98073967,116.3292823,21:00.0,11/9/2008,22:21:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
22:00.0,39.98071423,116.3292287,22:00.0,11/9/2008,22:22:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
23:00.0,39.98067033,116.3292078,23:00.0,11/9/2008,22:23:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
24:00.0,39.98083593,116.3292026,24:00.0,11/9/2008,22:24:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
25:00.0,39.9808781,116.3291889,25:00.0,11/9/2008,22:25:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
26:00.0,39.98094873,116.3291928,26:00.0,11/9/2008,22:26:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
27:00.0,39.98099957,116.3291983,27:00.0,11/9/2008,22:27:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
28:00.0,39.98095153,116.3292492,28:00.0,11/9/2008,22:28:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
29:00.0,39.98096407,116.3292232,29:00.0,11/9/2008,22:29:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
30:00.0,39.98102127,116.3292515,30:00.0,11/9/2008,22:30:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
31:00.0,39.98095963,116.3292522,31:00.0,11/9/2008,22:31:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
32:00.0,39.98093223,116.3292387,32:00.0,11/9/2008,22:32:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
33:00.0,39.98085903,116.329191,33:00.0,11/9/2008,22:33:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
34:00.0,39.98084107,116.3291833,34:00.0,11/9/2008,22:34:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
35:00.0,39.98085727,116.329155,35:00.0,11/9/2008,22:35:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
36:00.0,39.9809889,116.3291148,36:00.0,11/9/2008,22:36:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
37:00.0,39.9809279,116.3291249,37:00.0,11/9/2008,22:37:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
38:00.0,39.9808992,116.3291729,38:00.0,11/9/2008,22:38:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
39:00.0,39.9808765,116.3291658,39:00.0,11/9/2008,22:39:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
40:00.0,39.98090903,116.3291268,40:00.0,11/9/2008,22:40:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
41:00.0,39.98094287,116.3291456,41:00.0,11/9/2008,22:41:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
42:00.0,39.98088627,116.3291825,42:00.0,11/9/2008,22:42:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
43:00.0,39.9809149,116.3291831,43:00.0,11/9/2008,22:43:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
44:00.0,39.98092977,116.3291939,44:00.0,11/9/2008,22:44:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
45:00.0,39.98092773,116.3292346,45:00.0,11/9/2008,22:45:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
46:00.0,39.980892,116.3292799,46:00.0,11/9/2008,22:46:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
47:00.0,39.9809022,116.3292593,47:00.0,11/9/2008,22:47:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
48:00.0,39.98087403,116.3292211,48:00.0,11/9/2008,22:48:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
49:00.0,39.9809742,116.3292556,49:00.0,11/9/2008,22:49:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
50:00.0,39.9809284,116.3292208,50:00.0,11/9/2008,22:50:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
51:00.0,39.98087447,116.329223,51:00.0,11/9/2008,22:51:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
52:00.0,39.9809031,116.3292157,52:00.0,11/9/2008,22:52:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
53:00.0,39.98090483,116.3292431,53:00.0,11/9/2008,22:53:00,22,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
17:30.0,39.98090483,116.3292431,17:30.0,11/9/2008,23:17:30,23,6Sunday,1,118,39.9809322,116.3292069,-2,-1,-1,-1
17:30.0,39.98082709,116.3296944,17:30.0,11/9/2008,23:17:30,23,6Sunday,1,119,39.98079594,116.3292146,-2,-1,-1,-1
42:00.0,39.98082709,116.3296944,42:00.0,11/9/2008,23:42:00,23,6Sunday,1,119,39.98079594,116.3292146,-2,-1,-1,-1
51:00.0,39.98082709,116.3296944,51:00.0,11/9/2008,23:51:00,23,6Sunday,1,119,39.98079594,116.3292146,-2,-1,-1,-1
51:00.0,39.9808837,116.3292324,51:00.0,11/9/2008,23:51:00,23,6Sunday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
00:00.0,39.9808837,116.3292324,00:00.0,11/10/2008,0:00:00,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
01:00.0,39.9809996,116.3293292,01:00.0,11/10/2008,0:01:00,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
02:00.0,39.98105113,116.3294398,02:00.0,11/10/2008,0:02:00,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
03:00.0,39.98122997,116.3295338,03:00.0,11/10/2008,0:03:00,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
04:00.0,39.9811272,116.3291634,04:00.0,11/10/2008,0:04:00,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
05:00.0,39.9809042,116.3291978,05:00.0,11/10/2008,0:05:00,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
06:00.0,39.9810483,116.3290168,06:00.0,11/10/2008,0:06:00,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
07:00.0,39.98130187,116.3294756,07:00.0,11/10/2008,0:07:00,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
08:00.0,39.98134227,116.3296464,08:00.0,11/10/2008,0:08:00,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
09:00.0,39.98135463,116.329431,09:00.0,11/10/2008,0:09:00,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
10:00.0,39.9814411,116.329567,10:00.0,11/10/2008,0:10:00,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
11:00.0,39.9814164,116.3294181,11:00.0,11/10/2008,0:11:00,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
12:00.0,39.98129533,116.329484,12:00.0,11/10/2008,0:12:00,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
13:00.0,39.98085381,116.3276842,13:00.0,11/10/2008,0:13:00,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
14:00.0,39.98095473,116.3293538,14:00.0,11/10/2008,0:14:00,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
15:00.0,39.9808811,116.3292885,15:00.0,11/10/2008,0:15:00,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
16:00.0,39.98088317,116.3292792,16:00.0,11/10/2008,0:16:00,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
17:00.0,39.98092943,116.3293408,17:00.0,11/10/2008,0:17:00,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
18:00.0,39.980688,116.3292649,18:00.0,11/10/2008,0:18:00,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
19:00.0,39.98079397,116.3285159,19:00.0,11/10/2008,0:19:00,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
20:00.0,39.98129153,116.3279596,20:00.0,11/10/2008,0:20:00,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
21:00.0,39.98192057,116.3273237,21:00.0,11/10/2008,0:21:00,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
22:00.0,39.98194903,116.3271178,22:00.0,11/10/2008,0:22:00,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
23:00.0,39.9819503,116.3271039,23:00.0,11/10/2008,0:23:00,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
24:00.0,39.98192497,116.3271543,24:00.0,11/10/2008,0:24:00,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
25:00.0,39.98190513,116.3271732,25:00.0,11/10/2008,0:25:00,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
26:00.0,39.9812567,116.3271962,26:00.0,11/10/2008,0:26:00,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
27:18.5,39.9812567,116.3271962,27:18.5,11/10/2008,0:27:19,0,0Monday,1,120,39.98124363,116.3287293,-2,-1,-1,-1
24:41.5,39.89934535,116.3404716,24:41.5,11/10/2008,1:24:41,1,0Monday,1,121,39.89934535,116.3404716,-2,-1,-1,-1
26:00.0,39.89934535,116.3404716,26:00.0,11/10/2008,1:26:00,1,0Monday,1,121,39.89934535,116.3404716,-2,-1,-1,-1
37:03.2,39.89934535,116.3404716,37:03.2,11/10/2008,1:37:03,1,0Monday,1,121,39.89934535,116.3404716,-2,-1,-1,-1
11:56.8,39.90734646,116.3465594,11:56.8,11/10/2008,2:11:57,2,0Monday,1,122,39.90734646,116.3465594,-2,-1,-1,-1
23:00.0,39.90734646,116.3465594,23:00.0,11/10/2008,2:23:00,2,0Monday,1,122,39.90734646,116.3465594,-2,-1,-1,-1
24:37.0,39.90734646,116.3465594,24:37.0,11/10/2008,2:24:37,2,0Monday,1,122,39.90734646,116.3465594,-2,-1,-1,-1
48:23.0,39.93630017,116.3362618,48:23.0,11/10/2008,2:48:23,2,0Monday,1,123,39.93630017,116.3362618,-2,-1,-1,-1
50:00.0,39.93630017,116.3362618,50:00.0,11/10/2008,2:50:00,2,0Monday,1,123,39.93630017,116.3362618,-2,-1,-1,-1
48:00.0,39.93630017,116.3362618,48:00.0,11/10/2008,3:48:00,3,0Monday,1,123,39.93630017,116.3362618,-2,-1,-1,-1
48:00.0,39.93535038,116.3350617,48:00.0,11/10/2008,3:48:00,3,0Monday,1,124,39.93535038,116.3350617,-2,-1,-1,-1
46:00.0,39.93535038,116.3350617,46:00.0,11/10/2008,4:46:00,4,0Monday,1,124,39.93535038,116.3350617,-2,-1,-1,-1
55:00.0,39.93535038,116.3350617,55:00.0,11/10/2008,4:55:00,4,0Monday,1,124,39.93535038,116.3350617,-2,-1,-1,-1
55:00.0,39.93521425,116.3324869,55:00.0,11/10/2008,4:55:00,4,0Monday,1,126,39.93521425,116.3324869,-2,-1,-1,-1
04:00.0,39.93521425,116.3324869,04:00.0,11/10/2008,5:04:00,5,0Monday,1,126,39.93521425,116.3324869,-2,-1,-1,-1
04:00.0,39.93521425,116.3324869,04:00.0,11/10/2008,5:04:00,5,0Monday,1,126,39.93521425,116.3324869,-2,-1,-1,-1
38:00.0,39.93620793,116.3382493,38:00.0,11/10/2008,5:38:00,5,0Monday,1,127,-1,-1,-2,-1,-1,-1
38:00.0,39.93620793,116.3382493,38:00.0,11/10/2008,5:38:00,5,0Monday,1,127,-1,-1,-2,-1,-1,-1
38:00.0,39.93620793,116.3382493,38:00.0,11/10/2008,5:38:00,5,0Monday,1,127,-1,-1,-2,-1,-1,-1
41:00.0,39.93643711,116.3397324,41:00.0,11/10/2008,5:41:00,5,0Monday,1,128,39.93643711,116.3397324,-2,-1,-1,-1
41:00.0,39.93643711,116.3397324,41:00.0,11/10/2008,5:41:00,5,0Monday,1,128,39.93643711,116.3397324,-2,-1,-1,-1
59:00.0,39.93643711,116.3397324,59:00.0,11/10/2008,5:59:00,5,0Monday,1,128,39.93643711,116.3397324,-2,-1,-1,-1
59:00.0,39.935406,116.338182,59:00.0,11/10/2008,5:59:00,5,0Monday,1,129,39.935406,116.338182,-2,-1,-1,-1
17:00.0,39.935406,116.338182,17:00.0,11/10/2008,6:17:00,6,0Monday,1,129,39.935406,116.338182,-2,-1,-1,-1
19:13.8,39.935406,116.338182,19:13.8,11/10/2008,6:19:14,6,0Monday,1,129,39.935406,116.338182,-2,-1,-1,-1
11:46.2,39.98077319,116.3292341,11:46.2,11/10/2008,7:11:46,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
14:00.0,39.98077319,116.3292341,14:00.0,11/10/2008,7:14:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
15:00.0,39.98088553,116.3292291,15:00.0,11/10/2008,7:15:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
16:00.0,39.98081637,116.3293205,16:00.0,11/10/2008,7:16:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
17:00.0,39.9809347,116.3293284,17:00.0,11/10/2008,7:17:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
18:00.0,39.98091203,116.3292925,18:00.0,11/10/2008,7:18:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
19:00.0,39.980902,116.329293,19:00.0,11/10/2008,7:19:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
20:00.0,39.98092633,116.3292609,20:00.0,11/10/2008,7:20:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
21:00.0,39.9808778,116.3292187,21:00.0,11/10/2008,7:21:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
22:00.0,39.98079747,116.329289,22:00.0,11/10/2008,7:22:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
23:00.0,39.98084817,116.3292926,23:00.0,11/10/2008,7:23:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
24:00.0,39.98089533,116.3292729,24:00.0,11/10/2008,7:24:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
25:00.0,39.98096707,116.3292661,25:00.0,11/10/2008,7:25:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
26:00.0,39.9809953,116.3292911,26:00.0,11/10/2008,7:26:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
27:00.0,39.9809226,116.329282,27:00.0,11/10/2008,7:27:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
28:00.0,39.9808674,116.3292668,28:00.0,11/10/2008,7:28:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
29:00.0,39.98078953,116.3293031,29:00.0,11/10/2008,7:29:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
30:00.0,39.98082857,116.3292907,30:00.0,11/10/2008,7:30:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
31:00.0,39.98082743,116.3292632,31:00.0,11/10/2008,7:31:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
32:00.0,39.9809032,116.3292838,32:00.0,11/10/2008,7:32:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
33:00.0,39.98075973,116.3292865,33:00.0,11/10/2008,7:33:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
34:00.0,39.9807868,116.3292863,34:00.0,11/10/2008,7:34:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
35:00.0,39.9809188,116.3292292,35:00.0,11/10/2008,7:35:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
36:00.0,39.98099993,116.3292107,36:00.0,11/10/2008,7:36:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
37:00.0,39.98106217,116.3291861,37:00.0,11/10/2008,7:37:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
39:00.0,39.98077543,116.3293183,39:00.0,11/10/2008,7:39:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
40:00.0,39.9808268,116.3293298,40:00.0,11/10/2008,7:40:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
41:00.0,39.98093439,116.3293022,41:00.0,11/10/2008,7:41:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
45:00.0,39.98073508,116.3293567,45:00.0,11/10/2008,7:45:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
46:00.0,39.9808927,116.3292471,46:00.0,11/10/2008,7:46:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
47:00.0,39.98073347,116.3293439,47:00.0,11/10/2008,7:47:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
48:00.0,39.98066877,116.329337,48:00.0,11/10/2008,7:48:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
49:00.0,39.98096533,116.3291878,49:00.0,11/10/2008,7:49:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
56:00.0,39.98050207,116.3293961,56:00.0,11/10/2008,7:56:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
57:00.0,39.98051637,116.3292968,57:00.0,11/10/2008,7:57:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
58:00.0,39.98060403,116.3292407,58:00.0,11/10/2008,7:58:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
59:00.0,39.980671,116.3292578,59:00.0,11/10/2008,7:59:00,7,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
01:00.0,39.980671,116.3292578,01:00.0,11/10/2008,8:01:00,8,0Monday,1,130,39.98083397,116.3292803,-2,-1,-1,-1
01:00.0,39.98105,116.329192,01:00.0,11/10/2008,8:01:00,8,0Monday,1,131,39.98105,116.329192,-2,-1,-1,-1
03:00.0,39.98105,116.329192,03:00.0,11/10/2008,8:03:00,8,0Monday,1,131,39.98105,116.329192,-2,-1,-1,-1
06:00.0,39.98105,116.329192,06:00.0,11/10/2008,17:06:00,17,0Monday,1,131,39.98105,116.329192,-2,-1,-1,-1
06:00.0,39.981829,116.327052,06:00.0,11/10/2008,17:06:00,17,0Monday,1,132,39.981829,116.327052,-2,-1,-1,-1
09:00.0,39.981829,116.327052,09:00.0,11/11/2008,2:09:00,2,1Tuesday,1,132,39.981829,116.327052,-2,-1,-1,-1
10:35.9,39.981829,116.327052,10:35.9,11/11/2008,2:10:36,2,1Tuesday,1,132,39.981829,116.327052,-2,-1,-1,-1
21:24.1,39.89927583,116.3405315,21:24.1,11/11/2008,3:21:24,3,1Tuesday,1,133,39.89927583,116.3405315,-2,-1,-1,-1
23:00.0,39.89927583,116.3405315,23:00.0,11/11/2008,3:23:00,3,1Tuesday,1,133,39.89927583,116.3405315,-2,-1,-1,-1
05:00.0,39.89927583,116.3405315,05:00.0,11/11/2008,4:05:00,4,1Tuesday,1,133,39.89927583,116.3405315,-2,-1,-1,-1
05:00.0,39.897967,116.341988,05:00.0,11/11/2008,4:05:00,4,1Tuesday,1,134,39.897967,116.341988,-2,-1,-1,-1
